sep=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.7049,0.7769,11.3946,3.2682,1.8057,9.068,0.5611,-1.2803,-0.784,-0.3507,-0.3014,-0.4347,80,-19.53,35.19,-14.99,20.47,-10.83,-18.32,2,44.958,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,318335,2018-08-07 18:47:00:980
2.7752,0.5805,12.1344,2.8873,0.7725,9.3401,-1.2218,0.4395,-0.0593,-0.4636,-0.212,0.0617,80,-21.95,35.7,-9.65,25.92,-5.51,-16.83,2,44.135,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,318835,2018-08-07 18:47:01:480
2.9021,-0.3221,9.5762,2.8785,1.1476,9.3042,-0.6914,-0.8889,-1.9036,0.2725,-0.3398,-0.065,80,-19.28,36.91,-11.71,21.02,-6.15,-16.43,2,45.766,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,319335,2018-08-07 18:47:01:980
1.3566,0.7493,9.5738,2.5881,0.5328,9.4439,-1.4711,0.9369,-1.7495,0.1085,0.1044,-0.0938,80,-18.55,37.17,-9.93,22.56,-3.11,-15.33,2,48.801,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,319835,2018-08-07 18:47:02:480
2.015,0.6931,6.5044,2.7463,0.6718,9.3903,-0.6896,-0.0893,-3.2551,0.1756,0.082,-0.0608,80,-11.8,38.62,-10.54,11.91,-3.5,-16.46,2,51.502,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,320335,2018-08-07 18:47:02:980
1.353,2.0159,6.1166,2.5756,0.4819,9.4501,-1.2132,1.5155,-3.7073,0.0041,0.1257,-0.2557,30,-11.27,38.62,-10.84,10.94,-2.49,-15.57,2,52.371,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,320835,2018-08-07 18:47:03:480
3.4216,1.2006,7.4154,2.8114,0.6694,9.3711,0.216,-0.6459,0.535,0.0456,0.2727,0.0884,30,-6.53,38.34,-13.53,3.7,-3.94,-17.29,2,53.385,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,321335,2018-08-07 18:47:03:980
3.8466,1.4855,7.8572,3.1171,1.5136,9.174,0.8065,-1.1666,-0.4497,-0.0801,-0.0799,-0.2429,30,-12.74,37.2,-13.81,11.25,-8.88,-18.77,2,52.027,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,321835,2018-08-07 18:47:04:480
2.7788,0.1927,8.5874,2.5841,1.1393,9.3912,-0.3505,-1.1239,1.255,0.3907,0.2067,0.8074,30,-12.36,37.75,-11.43,12.31,-6.43,-15.69,2,46.018,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,322335,2018-08-07 18:47:04:980
1.9923,0.5051,10.9996,3.0763,0.6691,9.2876,0.254,0.2153,4.0442,-0.715,0.0235,-0.3867,80,-13.57,38.63,-10.53,13.66,-5.17,-18.59,2,49.524,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,322835,2018-08-07 18:47:05:480
3.0146,1.8806,12.0087,2.3911,2.5558,9.1608,0.2625,-0.799,1.3009,-0.1717,-0.7382,0.491,30,-8.59,36.09,-19.76,6.18,-15.85,-12.7,2,47.335,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,323335,2018-08-07 18:47:05:980
2.4568,2.4265,9.7797,2.7448,2.5402,9.0655,-0.1565,-0.1327,0.6411,0.1138,0.0011,-0.0501,30,-7.2,35.54,-22.14,0.51,-14.89,-16.74,2,45.377,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,323836,2018-08-07 18:47:06:481
3.1667,2.5486,9.472,2.6817,2.3044,9.1471,0.1792,0.8054,-1.2779,0.0222,0.1822,0.0873,30,-4.52,36.07,-20.08,358.81,-13.59,-16.34,2,48.097,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,324335,2018-08-07 18:47:06:980
3.7089,0.9265,8.8951,3.4704,1.15,9.0997,-0.3775,-0.4063,-0.7513,-0.4987,-0.4921,0.1906,80,0.82,36.85,-16.55,350.22,-7.97,-19.77,2,42.783,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,324835,2018-08-07 18:47:07:480
3.6694,1.5861,8.5371,3.9728,0.8357,8.9268,0.4013,0.2932,-0.6094,-0.421,0.1928,-0.211,80,0.16,38.36,-17.11,349.86,-5.53,-24.44,2,44.783,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,325335,2018-08-07 18:47:07:980
2.2197,-0.1976,9.1189,3.3013,0.731,9.2053,-0.5149,-0.6516,0.4157,0.1915,0.1129,0.148,80,3.35,38.3,-15.35,348.43,-4.05,-20.01,2,43.362,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,325835,2018-08-07 18:47:08:480
2.5537,1.2449,8.9549,2.8963,0.524,9.3545,-0.5154,0.4913,0.1349,-0.1227,-0.2673,-0.1151,80,3.21,39.49,-15.04,349.57,-3.06,-17.2,2,40.168,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,326335,2018-08-07 18:47:08:980
5.1323,-0.7219,9.6516,3.3685,-0.338,9.2038,0.9409,-0.4606,1.6601,0.2128,0.2887,-0.2014,120,-3.79,40.34,-10.26,0.3,2.54,-20.71,2,46.544,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,326835,2018-08-07 18:47:09:480
3.0745,0.213,11.1001,2.8455,0.8202,9.3488,0.4214,0.1064,1.7981,0.1447,-0.2322,0.229,120,0.92,39.8,-14.72,352.98,-5.01,-15.84,2,47.57,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,327335,2018-08-07 18:47:09:980
2.2616,1.3227,9.6696,2.3722,0.6445,9.4936,0.6953,0.656,0.204,-0.1674,0.2173,-0.1385,80,5.18,40.36,-14.74,348.25,-3.77,-14.03,2,47.472,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,327835,2018-08-07 18:47:10:480
2.4292,0.9289,8.1959,3.1239,-0.1043,9.2952,-0.6108,0.6837,0.0064,0.0701,0.195,0.0095,120,-1.99,41.82,-10.24,357.95,0.59,-19.77,2,45.691,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,328335,2018-08-07 18:47:10:980
2.9033,-0.4322,8.7191,3.5287,-0.2447,9.1465,-0.5249,-0.2583,-0.3576,-0.0492,-0.1172,0.1257,120,1.87,41.86,-13.81,350.67,1.2,-20.87,2,44.459,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,328836,2018-08-07 18:47:11:481
5.0413,-1.0858,9.5152,3.8886,-0.3335,8.9965,0.6279,-0.2273,-0.0718,-0.2527,-0.261,-0.2248,120,1.56,43.03,-12.6,350.86,1.6,-22.71,2,46.452,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,329335,2018-08-07 18:47:11:980
3.9615,0.9971,9.2578,3.6941,-0.8289,9.0464,0.6469,1.6654,-0.0918,-0.046,0.3335,-0.3335,120,-8.11,42.67,-5.76,6.95,4.85,-22.21,2,51.108,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,329835,2018-08-07 18:47:12:480
2.701,0.2322,6.5344,3.7221,-0.3872,9.0646,-1.0013,0.2147,-1.5505,0.1393,0.44,-0.162,120,-4.43,43.33,-10.2,359.61,2.71,-23.34,2,50.333,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,330335,2018-08-07 18:47:12:980
3.4611,0.3268,8.4605,3.9706,-0.3622,8.9595,-0.5685,-0.1992,-1.0511,-0.4998,-0.2663,-0.2206,80,-9.43,41.29,-10.8,5.32,2.12,-23.9,2,46.629,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,330836,2018-08-07 18:47:13:481
3.0014,-0.6836,7.9984,3.1165,0.0242,9.2983,0.1162,-0.8027,0.0182,0.4184,0.8118,0.3653,80,-2.06,39.78,-12.64,356.21,0.39,-20.35,2,47.768,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,331335,2018-08-07 18:47:13:980
3.5713,-0.6405,8.6664,3.4188,0.1803,9.1897,0.0548,-0.8927,1.2448,0.0935,0.3835,-0.0512,80,-6.15,39.53,-13.51,1.06,-1.05,-20.41,2,46.665,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,331835,2018-08-07 18:47:14:480
4.1435,-0.1389,12.12,2.9045,0.0164,9.3666,1.0143,-0.0855,2.0802,0.0616,0.1502,0.6711,80,-6.01,37.72,-12.65,2.83,-0.1,-17.23,2,50.264,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,332335,2018-08-07 18:47:14:980
3.9771,-0.3221,10.1628,3.3511,0.4826,9.2037,0.0755,-0.521,0.8546,-0.1014,-0.0064,-0.2333,80,-3.88,38.33,-13.84,358.46,-2.91,-20.04,2,52.347,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,332835,2018-08-07 18:47:15:480
3.8646,0.0215,12.5582,3.2939,0.2302,9.234,0.461,0.3675,2.1987,0.0264,-0.2375,0.0213,80,-6.31,39.17,-10.26,3.49,-1.27,-19.13,2,54.247,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,333336,2018-08-07 18:47:15:981
2.9703,0.0418,10.8487,3.0825,0.4264,9.2998,-0.3893,-0.1084,0.9437,0.199,-0.4793,-0.2962,80,-5.07,39.14,-9.39,3.06,-1.63,-17.31,2,54.084,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,333835,2018-08-07 18:47:16:480
2.6711,1.1731,8.7574,2.6313,0.2747,9.443,-0.2375,1.0596,-1.3544,0.1255,0.1385,-0.0885,80,-5.26,38.87,-10.87,2.71,-1.61,-15.57,2,57.081,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,334335,2018-08-07 18:47:16:980
1.6463,0.8451,6.3452,2.7309,0.361,9.4118,-0.8776,-0.3656,-1.4628,0.1436,0.2024,-0.0469,80,-6.13,39.48,-11.15,3.76,-1.8,-16.68,2,53.682,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,334835,2018-08-07 18:47:17:480
0.7533,0.82,5.8484,2.1641,0.4575,9.5539,-0.0301,0.4224,-3.7021,0.0062,0.4773,-0.5508,80,-12.32,39.23,-10.82,12.87,-2.32,-13.82,2,54.437,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,335336,2018-08-07 18:47:17:981
0.6851,-0.0252,7.036,1.7359,0.8022,9.6184,-0.003,-1.5131,0.5831,0.281,0.6616,-0.2642,80,-14.85,37.18,-12.02,17.87,-4.1,-11.77,2,56.546,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,335835,2018-08-07 18:47:18:480
1.1471,1.2437,7.2742,1.9419,1.2857,9.5261,1.0774,-0.0569,-0.7509,-0.2143,-0.0191,-0.1833,80,-17.77,34.57,-14.42,21.87,-7.53,-11.52,2,60.45,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,336335,2018-08-07 18:47:18:980
0.6647,1.1791,8.3276,0.8817,1.7663,9.6059,-0.0259,-0.5924,-1.3382,0.0371,-0.1917,0.3856,80,-11.43,34.86,-16.81,14.29,-10.4,-4.64,2,56.039,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,336834,2018-08-07 18:47:19:479
2.7249,1.3994,7.8811,1.8714,1.1539,9.557,0.6008,0.2444,0.4408,-0.0087,0.1928,-0.2163,80,-14.51,36.86,-10.85,18.05,-6.66,-11.52,2,54.44,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,337335,2018-08-07 18:47:19:980
2.5466,0.2262,15.2205,2.0571,0.899,9.5462,-0.2821,1.3204,1.6026,-0.0151,-0.6498,0.2109,80,-15.34,37.72,-8.76,18.15,-5.26,-12.16,2,53.672,12.928305,77.686,0,2901.39987219228,0,2903.223,0,0 / 0,337835,2018-08-07 18:47:20:480
1.4428,1.0378,9.4385,1.5581,1.3948,9.5811,0.2388,-0.096,-0.234,-0.0364,0.0426,-0.4166,80,5.75,36.54,-17.76,347.27,-8.18,-9.24,2,60.049,12.930152,77.684845,0,2975.0311387084,0,119.032265,0,0 / 0,502975,2018-08-07 18:50:05:620
1.7457,1.0773,9.8599,1.6938,1.0724,9.5996,-0.2839,0.0158,0.1178,-0.0897,-0.0767,-0.0555,80,1.63,39.49,-14.73,353.58,-6.45,-9.88,2,48.884,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,503475,2018-08-07 18:50:06:120
1.1926,0.6165,8.834,1.6083,1.1952,9.5997,0.1035,-0.318,-0.5482,0.0243,0.0799,-0.2855,80,-2.3,38.35,-15.91,358.81,-6.58,-10.05,2,64.193,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,503975,2018-08-07 18:50:06:620
0.8096,0.7158,9.7989,1.7578,0.8952,9.6062,-0.7913,-0.0462,-0.0379,-0.0577,0.0096,-0.0341,80,-7.59,38.67,-14.69,7.26,-5.35,-10.48,2,61.264,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,504475,2018-08-07 18:50:07:120
1.8307,1.0091,9.6361,1.6364,0.9597,9.6214,0.5471,0.0875,0.0164,-0.0109,0.0735,-0.0885,80,-4.24,38.65,-15.01,1.98,-5.6,-9.78,2,68.971,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,504975,2018-08-07 18:50:07:620
1.6416,0.8379,9.5511,1.6897,0.99,9.6091,-0.0098,-0.0691,-0.1698,0.0531,0.0107,0.0426,80,-4.79,38.09,-16.49,3.12,-5.79,-9.97,2,69.526,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,505474,2018-08-07 18:50:08:119
1.9588,1.2174,9.4433,1.5837,1.0867,9.6167,0.0554,0.0057,-0.158,0.0371,-0.0021,0.1107,80,-3.32,39.85,-15.88,0.51,-6.32,-9.31,2,65.068,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,505974,2018-08-07 18:50:08:619
1.6475,0.7924,9.3583,1.4983,0.789,9.6594,0.3646,0.0111,-0.4779,-0.1408,0.0639,0.1672,80,-1.54,40.13,-15.29,359.55,-4.61,-8.82,2,56.327,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,506475,2018-08-07 18:50:09:120
1.5506,0.4944,9.2027,1.6516,1.0004,9.6147,-0.3707,-0.7188,0.0828,0.1298,-0.1853,-0.2728,80,-4.89,41.1,-17.91,2.67,-5.53,-9.42,2,67.713,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,506974,2018-08-07 18:50:09:619
2.4699,1.1791,9.0028,2.3497,0.2647,9.5173,0.2762,0.8281,-0.5157,0.0552,0.1588,0.0042,80,-9.08,41.62,-12.57,7.56,-1.55,-13.87,2,56.623,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,507474,2018-08-07 18:50:10:119
2.0162,1.1587,8.2989,2.0286,1.1755,9.5223,1.137,0.1159,-0.0066,0.0296,0.0746,-0.1055,80,-7.04,39.58,-15.57,4.85,-6.34,-11.97,2,66.094,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,507974,2018-08-07 18:50:10:619
1.0921,0.9923,9.4373,1.9057,1.232,9.5405,-0.8437,-0.2766,-0.1095,0.0616,0.1364,-0.0469,80,-8.68,37.47,-14.12,8.79,-7.08,-11.69,2,64.235,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,508475,2018-08-07 18:50:11:120
1.4895,1.1875,9.1476,1.7514,1.0096,9.596,-0.1674,0.0919,-0.2733,-0.1227,-0.0532,-0.097,80,-7.74,39.26,-14.39,7.58,-6.13,-10.26,2,56.324,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,508974,2018-08-07 18:50:11:619
1.7445,0.5003,10.2083,1.8713,0.6087,9.6072,0.0911,-0.0185,0.3141,-0.1121,-0.0895,0.099,80,-7.18,40.13,-13.49,6.33,-4.1,-10.39,2,60.005,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,509475,2018-08-07 18:50:12:120
2.3407,0.638,9.496,2.1815,0.5337,9.546,0.0928,-0.067,0.4644,0.1095,-0.0405,0.0596,80,-6.14,39.84,-14.09,3.83,-3.12,-12.87,2,55.575,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,509974,2018-08-07 18:50:12:619
1.9887,1.0103,8.7813,1.8801,1.06,9.5662,0.2176,-0.0175,-0.9495,0.1053,0.1023,-0.0416,80,-6.86,39.24,-13.51,5.83,-5.95,-11.32,2,53.472,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,510475,2018-08-07 18:50:13:120
2.294,1.0007,9.5259,2.0575,1.0057,9.5355,0.094,-0.0227,0.1304,0.0424,0.0203,0.0916,80,-5.26,39.53,-13.81,2.69,-5.86,-12.15,2,56.63,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,510975,2018-08-07 18:50:13:620
2.1683,1.0115,9.8336,2.0754,0.9711,9.5352,-0.0004,0.0553,-0.0654,-0.0023,-0.0287,0.033,80,-5.09,39.86,-15.28,2.38,-5.66,-12.2,2,61.953,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,511475,2018-08-07 18:50:14:120
1.9731,0.893,9.5954,2.0588,0.9469,9.5412,-0.1261,-0.0348,-0.0903,-0.0556,-0.0191,-0.0395,80,-5.41,40.43,-14.08,2.69,-5.54,-12.18,2,62.772,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,511975,2018-08-07 18:50:14:620
2.179,0.8714,9.6756,2.0879,0.8243,9.5463,0.0334,0.0593,0.006,-0.0354,-0.0202,0.0596,80,-5.25,40.15,-14.98,2.36,-4.89,-12.26,2,59.904,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,512477,2018-08-07 18:50:15:122
2.6423,1.2246,12.3942,2.0729,0.8998,9.5427,0.3218,0.0003,0.9658,0.0264,0.1076,-0.1662,80,-7.2,39.55,-14.09,5.36,-5.26,-12.26,2,60.718,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,512975,2018-08-07 18:50:15:620
-0.0045,4.0725,3.9187,-1.5815,4.3879,8.6265,2.1109,-1.5497,-5.4805,1.7681,0.2141,0.3121,30,1.47,32.04,-29.93,5.9,-22.41,10.01,2,64.733,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,513474,2018-08-07 18:50:16:119
-1.3273,4.4388,8.6999,-1.0948,4.5722,8.6062,0.0053,-0.1182,-0.1178,0.3524,0.1332,0.0841,30,-3.1,33.32,-32.24,8.96,-29.26,7.14,2,71.032,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,513974,2018-08-07 18:50:16:619
-1.751,5.7664,8.5287,-2.0496,5.1823,8.0693,-0.2176,0.5265,0.5288,-0.1856,0.4943,0.5486,30,6.54,29.28,-27.94,359.93,-31.99,13.94,2,63.154,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,514475,2018-08-07 18:50:17:120
-2.0467,5.2085,6.9581,-1.6989,5.4301,7.9874,0.041,-0.0048,0.4714,0.6219,-1.0748,-0.1939,30,8.42,27.83,-30.64,359.61,-32.38,13.97,2,70.09,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,514974,2018-08-07 18:50:17:619
-1.2782,5.2217,6.4817,-1.1573,5.5699,7.988,-0.182,-0.0394,-1.0794,-0.3997,0.2536,-0.0341,30,1.72,28.5,-31.77,3.62,-34.61,8.24,2,71.609,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,515475,2018-08-07 18:50:18:120
-2.7291,0.2645,9.7617,-1.6685,0.2688,9.6599,-0.0515,0.1234,0.9776,-0.4508,-0.3419,-0.1897,80,-0.43,40.94,-11.74,3.31,-4.11,11.59,2,71.84,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,515974,2018-08-07 18:50:18:619
-0.3744,0.2681,9.7258,-0.4455,-0.1014,9.796,0.2015,-0.6752,1.8419,0.3055,0.2504,0.2418,80,1.68,40.63,-11.76,357.96,0.59,2.6,2,71.925,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,516474,2018-08-07 18:50:19:119
0.1835,0.6476,9.6217,-0.2818,0.4293,9.7932,0.4223,0.1619,0.2525,0.2789,0.048,0.1715,80,3.6,40.03,-12.67,354.86,-1.85,1.6,2,69.99,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,516974,2018-08-07 18:50:19:619
-0.3828,1.2318,10.061,-0.5434,1.1399,9.725,-0.1336,-0.1158,0.1671,-0.013,-0.0341,-0.1364,30,5.47,37.98,-15.37,354,-6.91,3.19,2,68.638,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,517474,2018-08-07 18:50:20:119
-0.6772,1.1611,10.0383,-0.5846,1.2328,9.7113,0.0971,-0.0007,0.1449,0.0467,0.0373,-0.0267,80,3.54,39.23,-17.41,355.84,-7.22,3.44,2,55.564,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,517974,2018-08-07 18:50:20:619
-0.8005,1.6124,9.7318,-0.7733,1.5975,9.6447,-0.0077,0.0449,-0.0935,0.0105,-0.0042,-0.1098,30,3.18,38.6,-15.64,357.6,-9.37,4.55,2,46.71,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,518475,2018-08-07 18:50:21:120
-0.9346,1.5358,9.7258,-0.9292,1.5627,9.6366,0.0435,-0.115,0.0057,-0.0109,-0.0053,-0.0661,80,2.45,38.35,-17.42,359.49,-9.22,5.5,2,52.287,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,518974,2018-08-07 18:50:21:619
-0.8772,1.47,9.8623,-0.82,1.516,9.654,0.3058,0.1864,-0.2482,-0.0822,-0.0213,-0.1737,30,0.52,38.67,-17.69,0.74,-9.09,4.87,2,53.403,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,519474,2018-08-07 18:50:22:119
-0.6282,1.5358,9.7139,-0.6798,1.4582,9.6738,0.1562,0.0474,0.0244,0.0264,-0.0383,0,80,0.34,38.33,-15.63,1.61,-8.55,4.02,2,53.904,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,519974,2018-08-07 18:50:22:619
-0.4833,1.4341,9.9832,-0.5725,1.5064,9.6733,0.1502,-0.0387,0.1387,0.0083,0.0139,-0.0555,80,-1.04,39.57,-17.38,2.71,-8.83,3.35,2,52.46,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,520475,2018-08-07 18:50:23:120
-0.5767,1.6376,9.6768,-0.529,1.556,9.668,0.0168,0.0993,-0.0557,-0.0215,0.0352,-0.016,30,-1.61,38.39,-17.69,4.22,-9.06,3.12,2,50.841,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,520974,2018-08-07 18:50:23:619
-0.5096,1.5634,9.8683,-0.5405,1.4833,9.6787,0.0974,0.1111,-0.0172,-0.0098,-0.0074,-0.0395,80,-1.74,40.16,-16.77,4.01,-8.72,3.21,2,53.959,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,521474,2018-08-07 18:50:24:119
-0.2151,1.5729,9.7522,-0.434,1.5878,9.6675,0.1007,0.0115,-0.0963,0.0477,-0.0085,0.0074,80,-4.03,40.81,-18.81,6.36,-9.32,2.57,2,66.982,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,521975,2018-08-07 18:50:24:620
-0.1146,1.5131,10.0359,-0.2103,1.4791,9.6922,0.0931,0.0436,0.0654,-0.1014,-0.0969,-0.0874,80,-5.94,41.41,-17.9,8.48,-8.91,1.44,2,69.093,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,522474,2018-08-07 18:50:25:119
-0.1074,1.4245,9.8443,-0.1773,1.4075,9.7035,-0.0631,-0.0888,-0.0037,-0.0023,-0.0074,0.0234,80,-8.8,40.23,-17.32,12.48,-8.32,1.02,2,57.442,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,522975,2018-08-07 18:50:25:620
-0.1541,1.2773,9.806,-0.1518,1.2614,9.724,-0.0728,0.048,-0.0658,-0.0865,0.0181,0.0404,30,-6.16,39.26,-14.69,8.69,-7.54,0.81,2,54.211,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,523474,2018-08-07 18:50:26:119
-0.2594,1.2306,9.8396,-0.2208,1.281,9.7201,-0.0561,0.0094,0.0221,0.0179,0.0096,-0.0064,30,-4.93,39.26,-15.59,7.46,-7.44,1.2,2,53.521,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,523974,2018-08-07 18:50:26:619
-0.0607,1.2641,9.8084,-0.135,1.2444,9.7264,0.0498,0.0538,-0.0193,-0.0141,-0.0096,0.0181,30,-4.78,38.7,-17.07,7.31,-7.29,0.8,2,55.899,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,524475,2018-08-07 18:50:27:120
0.0183,1.2401,9.9102,-0.0857,1.2688,9.7238,0.033,0.0396,-0.16,-0.0151,-0.0042,0.0095,30,-5.15,37.78,-15.91,7.38,-7.46,0.52,2,52.778,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,524974,2018-08-07 18:50:27:619
-0.0871,1.2844,10.0072,-0.1223,1.2939,9.7201,-0.0105,-0.0718,0.0597,0.003,0.0181,0.0021,80,-4.93,38.95,-15,7.28,-7.58,0.72,2,57.565,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,525474,2018-08-07 18:50:28:119
-0.2151,1.3766,9.7414,-0.1602,1.3342,9.7141,0.04,0.0191,-0.0869,-0.0343,0.0085,-0.0033,80,-4.93,38.97,-15.59,7.35,-7.87,0.95,2,59.049,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,525975,2018-08-07 18:50:28:620
-0.1613,1.233,9.6827,-0.178,1.2506,9.725,0.0567,0.0403,-0.0708,-0.0258,0.016,0.0042,30,-4.8,37.78,-15.91,7.59,-7.33,1.05,2,55.69,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,526475,2018-08-07 18:50:29:120
-0.1158,1.2018,9.9018,-0.1633,1.1539,9.7372,0.0262,0.0213,-0.1513,-0.0567,0.0267,0.0276,80,-4.42,38.36,-15.31,6.13,-6.86,0.93,2,50.13,12.930152,77.684845,0,2881.27308869712,0,119.032265,0,0 / 0,526974,2018-08-07 18:50:29:619
