sep=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.261,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,702874,2018-08-03 20:58:55:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,43.418,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,703375,2018-08-03 20:58:56:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,42.376,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,703875,2018-08-03 20:58:56:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,41.493,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,704375,2018-08-03 20:58:57:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,44.853,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,704874,2018-08-03 20:58:57:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,41.332,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,705375,2018-08-03 20:58:58:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,44.838,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,705874,2018-08-03 20:58:58:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,41.049,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,706375,2018-08-03 20:58:59:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,46.651,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,706875,2018-08-03 20:58:59:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.429,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,707374,2018-08-03 20:59:00:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.307,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,707875,2018-08-03 20:59:00:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,43.635,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,708375,2018-08-03 20:59:01:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,43.426,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,708874,2018-08-03 20:59:01:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,45.958,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,709375,2018-08-03 20:59:02:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.352,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,709875,2018-08-03 20:59:02:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.969,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,710375,2018-08-03 20:59:03:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,51.847,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,710874,2018-08-03 20:59:03:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.201,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,711374,2018-08-03 20:59:04:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,51.324,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,711875,2018-08-03 20:59:04:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,45.959,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,712374,2018-08-03 20:59:05:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,44.396,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,712874,2018-08-03 20:59:05:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.863,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,713375,2018-08-03 20:59:06:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,38.92,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,713875,2018-08-03 20:59:06:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,38.878,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,714374,2018-08-03 20:59:07:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,54.711,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,714875,2018-08-03 20:59:07:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,52.891,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,715374,2018-08-03 20:59:08:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,56.853,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,715874,2018-08-03 20:59:08:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,52.483,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,716374,2018-08-03 20:59:09:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,44.534,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,716874,2018-08-03 20:59:09:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,52.674,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,717374,2018-08-03 20:59:10:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,45.617,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,717874,2018-08-03 20:59:10:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,41.997,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,718374,2018-08-03 20:59:11:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.926,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,718875,2018-08-03 20:59:11:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.798,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,719375,2018-08-03 20:59:12:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.752,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,719875,2018-08-03 20:59:12:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.647,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,720375,2018-08-03 20:59:13:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,55.154,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,720875,2018-08-03 20:59:13:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,46.014,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,721374,2018-08-03 20:59:14:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,46.164,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,721874,2018-08-03 20:59:14:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.881,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,722374,2018-08-03 20:59:15:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,55.155,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,722875,2018-08-03 20:59:15:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.404,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,723374,2018-08-03 20:59:16:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,46.464,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,723874,2018-08-03 20:59:16:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.603,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,724374,2018-08-03 20:59:17:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,50.884,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,724875,2018-08-03 20:59:17:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.839,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,725374,2018-08-03 20:59:18:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.507,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,725875,2018-08-03 20:59:18:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,45.915,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,726374,2018-08-03 20:59:19:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,50.017,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,726875,2018-08-03 20:59:19:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.82,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,727375,2018-08-03 20:59:20:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.038,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,727874,2018-08-03 20:59:20:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,51.701,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,728374,2018-08-03 20:59:21:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.94,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,728875,2018-08-03 20:59:21:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.878,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,729374,2018-08-03 20:59:22:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,45.014,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,729874,2018-08-03 20:59:22:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,45.724,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,730375,2018-08-03 20:59:23:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.049,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,730874,2018-08-03 20:59:23:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.578,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,731374,2018-08-03 20:59:24:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.145,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,731874,2018-08-03 20:59:24:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.609,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,732374,2018-08-03 20:59:25:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,50.435,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,732876,2018-08-03 20:59:25:696
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.021,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,733375,2018-08-03 20:59:26:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,50.623,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,733874,2018-08-03 20:59:26:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.938,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,734375,2018-08-03 20:59:27:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.127,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,734875,2018-08-03 20:59:27:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,59.337,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,735375,2018-08-03 20:59:28:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,54.738,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,735875,2018-08-03 20:59:28:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.887,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,736374,2018-08-03 20:59:29:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,50.334,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,736874,2018-08-03 20:59:29:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,50.131,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,737374,2018-08-03 20:59:30:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.163,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,737874,2018-08-03 20:59:30:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,47.133,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,738375,2018-08-03 20:59:31:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.086,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,738875,2018-08-03 20:59:31:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,50.713,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,739375,2018-08-03 20:59:32:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.084,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,739874,2018-08-03 20:59:32:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.159,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,740374,2018-08-03 20:59:33:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.568,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,740874,2018-08-03 20:59:33:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.413,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,741374,2018-08-03 20:59:34:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,56.476,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,741874,2018-08-03 20:59:34:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.193,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,742374,2018-08-03 20:59:35:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,48.105,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,742874,2018-08-03 20:59:35:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,49.709,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,743374,2018-08-03 20:59:36:194
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,51.555,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,743875,2018-08-03 20:59:36:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,52.065,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,744375,2018-08-03 20:59:37:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,51.347,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,744875,2018-08-03 20:59:37:695
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,51.977,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,745375,2018-08-03 20:59:38:195
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,53.485,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,745874,2018-08-03 20:59:38:694
-2.2766,-18.0056,4.7818,0.8484,-9.4181,-2.598,-3.4633,0.1145,4.1794,0.7911,-0.6307,0.9496,0,46.95,1.09,-74.6,14.5,73.82,-161.92,0,50.133,12.924192,77.68568,0,2881.76449388159,0,137.09677,0,0 / 0,746374,2018-08-03 20:59:39:194
